18320,College Classroom,1
18321,Other Nightlife,4
18322,-1,-1
18323,Art Gallery,0
18324,Bank,6
18325,Basketball Court,5
18326,Tech Startup,3
18327,College Cafeteria,1
18328,Seafood Restaurant,2
18329,Karaoke Bar,4
18330,Tea Room,2
18331,Event Space,3
18332,Coffee Shop,2
18333,Japanese Restaurant,2
18334,-1,-1
18335,Office,3
18336,Building,8
18337,Bank,6
18338,College Classroom,1
18339,Coworking Space,3
18340,College Cafeteria,1
18341,Coffee Shop,2
18342,Gym / Fitness Center,6
18343,Medical Center,3
18344,Home (private),8
18345,Coworking Space,3
18346,Other Great Outdoors,5
18347,Burger Joint,2
18348,Home (private),8
18349,College Cafeteria,1
18350,Non-Profit,3
18351,Parking,3
18352,Building,8
18353,Residential Building (Apartment / Condo),8
18354,Residential Building (Apartment / Condo),8
18355,Mediterranean Restaurant,2
18356,-1,-1
18357,Spiritual Center,3
18358,Track,6
18359,-1,-1
18360,-1,-1
18361,Coffee Shop,2
18362,Home (private),8
18363,Bus Line,7
18364,Ramen / Noodle House,2
18365,Neighborhood,5
18366,Japanese Restaurant,2
18367,Food Court,6
18368,Chinese Restaurant,2
18369,Home (private),8
18370,Building,8
18371,History Museum,0
18372,Restaurant,2
18373,Hotel,7
18374,Other Great Outdoors,5
18375,Office,3
18376,Coffee Shop,2
18377,Ramen / Noodle House,2
18378,Asian Restaurant,2
18379,Home (private),8
18380,Bus Station,7
18381,Housing Development,8
18382,Bookstore,6
18383,Parking,3
18384,Bar,4
18385,Ramen / Noodle House,2
18386,College Academic Building,1
18387,Home (private),8
18388,Home (private),8
18389,Shoe Store,6
18390,Fried Chicken Joint,2
18391,Pizza Place,2
18392,Golf Course,5
18393,Coffee Shop,2
18394,Home (private),8
18395,Japanese Restaurant,2
18396,Japanese Restaurant,2
18397,Ice Cream Shop,2
18398,Car Dealership,6
18399,Salad Place,2
18400,Vietnamese Restaurant,2
18401,Residential Building (Apartment / Condo),8
18402,Diner,2
18403,Police Station,3
18404,College Engineering Building,1
18405,Historic Site,0
18406,Office,3
18407,Salon / Barbershop,6
18408,Japanese Restaurant,2
18409,Dessert Shop,2
18410,History Museum,0
18411,Indian Restaurant,2
18412,-1,-1
18413,Lounge,4
18414,Office,3
18415,Hospital,3
18416,Bus Line,7
18417,Nightclub,4
18418,Cosmetics Shop,6
18419,Electronics Store,6
18420,College Academic Building,1
18421,Home (private),8
18422,Salon / Barbershop,6
18423,Korean Restaurant,2
18424,Building,8
18425,Stadium,0
18426,Bank,6
18427,Miscellaneous Shop,6
18428,Coworking Space,3
18429,Fast Food Restaurant,2
18430,Chinese Restaurant,2
18431,Ramen / Noodle House,2
18432,Home (private),8
18433,Building,8
18434,Coffee Shop,2
18435,Coffee Shop,2
18436,Bank,6
18437,Food Court,6
18438,Gastropub,2
18439,Chinese Restaurant,2
18440,Hospital,3
18441,Home (private),8
18442,Snack Place,2
18443,Bakery,2
18444,-1,-1
18445,General College & University,1
18446,Building,8
18447,Japanese Restaurant,2
18448,Salon / Barbershop,6
18449,cafe,2
18450,Burger Joint,2
18451,Japanese Restaurant,2
18452,Residential Building (Apartment / Condo),8
18453,Bus Station,7
18454,Seafood Restaurant,2
18455,Food Court,6
18456,Monument / Landmark,3
18457,College Engineering Building,1
18458,Medical Center,3
18459,Residential Building (Apartment / Condo),8
18460,Bakery,2
18461,Soccer Field,5
18462,Office,3
18463,Airport Terminal,7
18464,-1,-1
18465,Bowling Alley,0
18466,Hardware Store,6
18467,Department Store,6
18468,Furniture / Home Store,6
18469,Resort,7
18470,cafe,2
18471,Coffee Shop,2
18472,Asian Restaurant,2
18473,Salon / Barbershop,6
18474,Salon / Barbershop,6
18475,Park,5
18476,Park,5
18477,Residential Building (Apartment / Condo),8
18478,Home (private),8
18479,Grocery Store,6
18480,Home (private),8
18481,Office,3
18482,Residential Building (Apartment / Condo),8
18483,Home (private),8
18484,College Academic Building,1
18485,Conference Room,3
18486,Government Building,3
18487,Coworking Space,3
18488,Bank,6
18489,-1,-1
18490,Neighborhood,5
18491,Building,8
18492,Military Base,3
18493,Gym,6
18494,Chinese Restaurant,2
18495,Home (private),8
18496,-1,-1
18497,School,3
18498,-1,-1
18499,Office,3
18500,Building,8
18501,-1,-1
18502,Government Building,3
18503,Asian Restaurant,2
18504,Office,3
18505,Residential Building (Apartment / Condo),8
18506,Convenience Store,6
18507,Residential Building (Apartment / Condo),8
18508,Building,8
18509,Home (private),8
18510,Cafeteria,3
18511,Military Base,3
18512,-1,-1
18513,Doctor's Office,3
18514,Building,8
18515,Event Space,3
18516,Airport Gate,7
18517,Ice Cream Shop,2
18518,Chinese Restaurant,2
18519,Home (private),8
18520,Indian Restaurant,2
18521,Fast Food Restaurant,2
18522,cafe,2
18523,Salon / Barbershop,6
18524,General College & University,1
18525,Home (private),8
18526,Doctor's Office,3
18527,Library,3
18528,Bank,6
18529,Home (private),8
18530,Indian Restaurant,2
18531,Office,3
18532,Snack Place,2
18533,Breakfast Spot,2
18534,-1,-1
18535,Sushi Restaurant,2
18536,Coffee Shop,2
18537,Building,8
18538,Building,8
18539,College Residence Hall,1
18540,Snack Place,2
18541,Office,3
18542,Coffee Shop,2
18543,Dessert Shop,2
18544,General College & University,1
18545,Bus Line,7
18546,Road,7
18547,Parking,3
18548,Chinese Restaurant,2
18549,Boutique,6
18550,-1,-1
18551,Other Great Outdoors,5
18552,Nightclub,4
18553,Dentist's Office,3
18554,Korean Restaurant,2
18555,cafe,2
18556,Tanning Salon,6
18557,Convenience Store,6
18558,Building,8
18559,Restaurant,2
18560,Yoga Studio,6
18561,-1,-1
18562,Filipino Restaurant,2
18563,Fast Food Restaurant,2
18564,Office,3
18565,-1,-1
18566,Food Court,6
18567,Office,3
18568,College Academic Building,1
18569,Building,8
18570,Pub,4
18571,Residential Building (Apartment / Condo),8
18572,Burger Joint,2
18573,Asian Restaurant,2
18574,Medical Center,3
18575,Malaysian Restaurant,2
18576,Japanese Restaurant,2
18577,Assisted Living,8
18578,Asian Restaurant,2
18579,Medical Center,3
18580,History Museum,0
18581,Office,3
18582,Bakery,2
18583,Chinese Restaurant,2
18584,Military Base,3
18585,Juice Bar,2
18586,Medical Center,3
18587,Food Court,6
18588,Bus Line,7
18589,College Auditorium,1
18590,Frozen Yogurt,2
18591,College Library,1
18592,General Entertainment,0
18593,Vegetarian / Vegan Restaurant,2
18594,Building,8
18595,Pizza Place,2
18596,Drugstore / Pharmacy,6
18597,Coworking Space,3
18598,Office,3
18599,Bus Station,7
18600,Office,3
18601,-1,-1
18602,Housing Development,8
18603,-1,-1
18604,Home (private),8
18605,Asian Restaurant,2
18606,Office,3
18607,College Cafeteria,1
18608,Residential Building (Apartment / Condo),8
18609,College Academic Building,1
18610,-1,-1
18611,BBQ Joint,2
18612,Residential Building (Apartment / Condo),8
18613,-1,-1
18614,Coffee Shop,2
18615,Mosque,3
18616,Office,3
18617,Japanese Restaurant,2
18618,Office,3
18619,Home (private),8
18620,Sandwich Place,2
18621,cafe,2
18622,College Academic Building,1
18623,Coffee Shop,2
18624,Bus Station,7
18625,Office,3
18626,Monument / Landmark,3
18627,Bakery,2
18628,Plane,7
18629,College Academic Building,1
18630,Dentist's Office,3
18631,Ramen / Noodle House,2
18632,Burger Joint,2
18633,Pub,4
18634,Basketball Court,5
18635,Accessories Store,6
18636,Convenience Store,6
18637,Building,8
18638,Residential Building (Apartment / Condo),8
18639,Italian Restaurant,2
18640,Flea Market,6
18641,-1,-1
18642,Home (private),8
18643,Nightclub,4
18644,Office,3
18645,Bar,4
18646,Restaurant,2
18647,Office,3
18648,Bookstore,6
18649,Event Space,3
18650,Food Court,6
18651,Tea Room,2
18652,Malaysian Restaurant,2
18653,College Residence Hall,1
18654,Indian Restaurant,2
18655,Non-Profit,3
18656,Bus Line,7
18657,Salon / Barbershop,6
18658,Doctor's Office,3
18659,Bank,6
18660,Chinese Restaurant,2
18661,-1,-1
18662,Home (private),8
18663,Asian Restaurant,2
18664,Cocktail Bar,4
18665,Clothing Store,6
18666,Military Base,3
18667,Doctor's Office,3
18668,College Arts Building,1
18669,Parking,3
18670,-1,-1
18671,Home (private),8
18672,Fast Food Restaurant,2
18673,Spa,6
18674,Airport Terminal,7
18675,Sandwich Place,2
18676,Home (private),8
18677,Indian Restaurant,2
18678,Doctor's Office,3
18679,Bus Line,7
18680,Donut Shop,2
18681,Road,7
18682,-1,-1
18683,Spa,6
18684,Chinese Restaurant,2
18685,Building,8
18686,College Cafeteria,1
18687,Bank,6
18688,Office,3
18689,Korean Restaurant,2
18690,Housing Development,8
18691,American Restaurant,2
18692,Salon / Barbershop,6
18693,Sushi Restaurant,2
18694,Food,2
18695,Office,3
18696,College Residence Hall,1
18697,Home (private),8
18698,Bus Line,7
18699,Italian Restaurant,2
18700,Building,8
18701,Fast Food Restaurant,2
18702,cafe,2
18703,Medical Center,3
18704,Home (private),8
18705,Dentist's Office,3
18706,Doctor's Office,3
18707,Food Court,6
18708,cafe,2
18709,Playground,5
18710,Gym,6
18711,Building,8
18712,Other Great Outdoors,5
18713,Building,8
18714,Church,3
18715,Office,3
18716,Video Game Store,6
18717,Home (private),8
18718,Building,8
18719,Soccer Stadium,0
18720,Home (private),8
18721,Chinese Restaurant,2
18722,Dessert Shop,2
18723,Multiplex,0
18724,Hotel,7
18725,Nightclub,4
18726,Cocktail Bar,4
18727,-1,-1
18728,Elementary School,3
18729,Home (private),8
18730,Indian Restaurant,2
18731,Japanese Restaurant,2
18732,BBQ Joint,2
18733,Bus Line,7
18734,Korean Restaurant,2
18735,Home (private),8
18736,Conference Room,3
18737,Convention Center,3
18738,cafe,2
18739,Automotive Shop,6
18740,Chinese Restaurant,2
18741,Pub,4
18742,Hospital,3
18743,Home (private),8
18744,Home (private),8
18745,Home (private),8
18746,cafe,2
18747,Fried Chicken Joint,2
18748,Residential Building (Apartment / Condo),8
18749,Library,3
18750,Coffee Shop,2
18751,-1,-1
18752,Malaysian Restaurant,2
18753,Elementary School,3
18754,Burger Joint,2
18755,Historic Site,0
18756,Coffee Shop,2
18757,BBQ Joint,2
18758,Asian Restaurant,2
18759,Optical Shop,3
18760,-1,-1
18761,Indonesian Restaurant,2
18762,Bike Shop,6
18763,Coffee Shop,2
18764,Coffee Shop,2
18765,-1,-1
18766,Road,7
18767,Road,7
18768,Park,5
18769,Lake,5
18770,Cosmetics Shop,6
18771,Road,7
18772,Salon / Barbershop,6
18773,Student Center,1
18774,French Restaurant,2
18775,Office,3
18776,Office,3
18777,Vegetarian / Vegan Restaurant,2
18778,Home (private),8
18779,Home (private),8
18780,-1,-1
18781,Indian Restaurant,2
18782,College Arts Building,1
18783,-1,-1
18784,Furniture / Home Store,6
18785,Office,3
18786,Korean Restaurant,2
18787,Military Base,3
18788,Coworking Space,3
18789,Bookstore,6
18790,Bank,6
18791,Home (private),8
18792,Bus Line,7
18793,-1,-1
18794,Home (private),8
18795,Office,3
18796,College Classroom,1
18797,Bank,6
18798,cafe,2
18799,Hotel,7
18800,-1,-1
18801,Resort,7
18802,College Auditorium,1
18803,Bar,4
18804,Medical Center,3
18805,Office,3
18806,-1,-1
18807,College Arts Building,1
18808,Miscellaneous Shop,6
18809,Food Court,6
18810,Housing Development,8
18811,Hobby Shop,6
18812,-1,-1
18813,Home (private),8
18814,Bus Line,7
18815,Convenience Store,6
18816,Airport Lounge,7
18817,Office,3
18818,Asian Restaurant,2
18819,Food & Drink Shop,6
18820,Grocery Store,6
18821,cafe,2
18822,Home (private),8
18823,Residential Building (Apartment / Condo),8
18824,Boutique,6
18825,College Gym,1
18826,Coffee Shop,2
18827,Chinese Restaurant,2
18828,Neighborhood,5
18829,Grocery Store,6
18830,Home (private),8
18831,-1,-1
18832,Ramen / Noodle House,2
18833,Coffee Shop,2
18834,Home (private),8
18835,Bank,6
18836,-1,-1
18837,Medical Center,3
18838,History Museum,0
18839,Tailor Shop,6
18840,Miscellaneous Shop,6
18841,Building,8
18842,Coffee Shop,2
18843,Golf Course,5
18844,Residential Building (Apartment / Condo),8
18845,Building,8
18846,Thai Restaurant,2
18847,Boutique,6
18848,Jewelry Store,6
18849,Clothing Store,6
18850,Hospital,3
18851,Building,8
18852,Adult Boutique,6
18853,Jewelry Store,6
18854,Vegetarian / Vegan Restaurant,2
18855,College Academic Building,1
18856,Clothing Store,6
18857,Diner,2
18858,College Cafeteria,1
18859,-1,-1
18860,cafe,2
18861,Home (private),8
18862,Road,7
18863,General Travel,7
18864,Neighborhood,5
18865,Toy / Game Store,6
18866,Basketball Court,5
18867,Bakery,2
18868,Restaurant,2
18869,Residential Building (Apartment / Condo),8
18870,Snack Place,2
18871,Home (private),8
18872,Home (private),8
18873,Road,7
18874,Building,8
18875,Coffee Shop,2
18876,cafe,2
18877,Home (private),8
18878,Restaurant,2
18879,Road,7
18880,Home (private),8
18881,Pool,5
18882,Parking,3
18883,Residential Building (Apartment / Condo),8
18884,Mobile Phone Shop,6
18885,Coffee Shop,2
18886,Coffee Shop,2
18887,Pub,4
18888,Electronics Store,6
18889,General College & University,1
18890,Indonesian Restaurant,2
18891,-1,-1
18892,Event Space,3
18893,Residential Building (Apartment / Condo),8
18894,Cosmetics Shop,6
18895,Australian Restaurant,2
18896,Road,7
18897,Building,8
18898,Event Space,3
18899,Bar,4
18900,Lounge,4
18901,Bus Line,7
18902,Building,8
18903,Jewelry Store,6
18904,Post Office,3
18905,Miscellaneous Shop,6
18906,Music Venue,0
18907,Home (private),8
18908,Residential Building (Apartment / Condo),8
18909,Bridge,5
18910,Boutique,6
18911,Mall,6
18912,Asian Restaurant,2
18913,Ramen / Noodle House,2
18914,Street Fair,6
18915,Home (private),8
18916,Asian Restaurant,2
18917,High School,3
18918,Housing Development,8
18919,High School,3
18920,General Travel,7
18921,Parking,3
18922,Mall,6
18923,Pizza Place,2
18924,Coffee Shop,2
18925,Coffee Shop,2
18926,Gaming Cafe,6
18927,Paper / Office Supplies Store,6
18928,Smoke Shop,6
18929,Clothing Store,6
18930,Coffee Shop,2
18931,Cosmetics Shop,6
18932,Building,8
18933,Salon / Barbershop,6
18934,Indonesian Restaurant,2
18935,Home (private),8
18936,School,3
18937,Boutique,6
18938,Home (private),8
18939,Japanese Restaurant,2
18940,Building,8
18941,Home (private),8
18942,Salon / Barbershop,6
18943,Home (private),8
18944,Dessert Shop,2
18945,Coffee Shop,2
18946,Pet Store,6
18947,Other Great Outdoors,5
18948,College Classroom,1
18949,Food Truck,2
18950,Residential Building (Apartment / Condo),8
18951,Japanese Restaurant,2
18952,College Classroom,1
18953,Field,5
18954,Spiritual Center,3
18955,Road,7
18956,cafe,2
18957,Bus Station,7
18958,Dentist's Office,3
18959,Fried Chicken Joint,2
18960,Playground,5
18961,-1,-1
18962,Home (private),8
18963,College Residence Hall,1
18964,School,3
18965,Nightclub,4
18966,Office,3
18967,Airport Lounge,7
18968,Resort,7
18969,Tattoo Parlor,6
18970,Home (private),8
18971,Tanning Salon,6
18972,Student Center,1
18973,Temple,3
18974,Coffee Shop,2
18975,Building,8
18976,Boutique,6
18977,City,5
18978,Residential Building (Apartment / Condo),8
18979,Home (private),8
18980,Grocery Store,6
18981,Home (private),8
18982,Building,8
18983,-1,-1
18984,Office,3
18985,Convenience Store,6
18986,College Arts Building,1
18987,Automotive Shop,6
18988,Seafood Restaurant,2
18989,cafe,2
18990,Bridge,5
18991,Home (private),8
18992,Residential Building (Apartment / Condo),8
18993,Doctor's Office,3
18994,-1,-1
18995,Spiritual Center,3
18996,Pub,4
18997,College Cafeteria,1
18998,Post Office,3
18999,Bus Line,7
19000,-1,-1
19001,Chinese Restaurant,2
19002,Veterinarian,3
19003,Asian Restaurant,2
19004,Seafood Restaurant,2
19005,Restaurant,2
19006,Food Court,6
19007,Military Base,3
19008,Office,3
19009,Home (private),8
19010,Chinese Restaurant,2
19011,University,1
19012,Food Court,6
19013,-1,-1
19014,Cafeteria,3
19015,-1,-1
19016,-1,-1
19017,Police Station,3
19018,Miscellaneous Shop,6
19019,Home (private),8
19020,Event Space,3
19021,Home (private),8
19022,Coffee Shop,2
19023,Electronics Store,6
19024,-1,-1
19025,Hotel,7
19026,Athletics & Sports,5
19027,Home (private),8
19028,Ice Cream Shop,2
19029,Diner,2
19030,cafe,2
19031,Department Store,6
19032,Bus Line,7
19033,Bridge,5
19034,Residential Building (Apartment / Condo),8
19035,Office,3
19036,Nightclub,4
19037,New American Restaurant,2
19038,Tech Startup,3
19039,Airport Terminal,7
19040,Parking,3
19041,Asian Restaurant,2
19042,Kids Store,6
19043,Restaurant,2
19044,University,1
19045,Japanese Restaurant,2
19046,School,3
19047,Bus Line,7
19048,Bed & Breakfast,7
19049,Hardware Store,6
19050,Restaurant,2
19051,Dessert Shop,2
19052,Department Store,6
19053,Electronics Store,6
19054,Golf Course,5
19055,Food Court,6
19056,Bus Line,7
19057,Asian Restaurant,2
19058,Pub,4
19059,cafe,2
19060,Assisted Living,8
19061,Chinese Restaurant,2
19062,Sports Bar,4
19063,Train,7
19064,Cosmetics Shop,6
19065,Spanish Restaurant,2
19066,Residential Building (Apartment / Condo),8
19067,Food Court,6
19068,Chinese Restaurant,2
19069,Housing Development,8
19070,Ramen / Noodle House,2
19071,Golf Course,5
19072,Coffee Shop,2
19073,-1,-1
19074,Residential Building (Apartment / Condo),8
19075,Hotel,7
19076,Falafel Restaurant,2
19077,Home (private),8
19078,Vegetarian / Vegan Restaurant,2
19079,Seafood Restaurant,2
19080,Arcade,0
19081,Karaoke Bar,4
19082,Cosmetics Shop,6
19083,Indonesian Restaurant,2
19084,Playground,5
19085,-1,-1
19086,Bike Rental / Bike Share,7
19087,Theater,0
19088,Bus Line,7
19089,Residential Building (Apartment / Condo),8
19090,Coffee Shop,2
19091,Building,8
19092,Home (private),8
19093,Home (private),8
19094,Playground,5
19095,Restaurant,2
19096,Chinese Restaurant,2
19097,Asian Restaurant,2
19098,Vietnamese Restaurant,2
19099,-1,-1
19100,Chinese Restaurant,2
19101,School,3
19102,Home (private),8
19103,-1,-1
19104,Asian Restaurant,2
19105,Toy / Game Store,6
19106,Home (private),8
19107,-1,-1
19108,Coffee Shop,2
19109,Chinese Restaurant,2
19110,Home (private),8
19111,cafe,2
19112,Home (private),8
19113,Miscellaneous Shop,6
19114,Coffee Shop,2
19115,Thai Restaurant,2
19116,Coffee Shop,2
19117,Residential Building (Apartment / Condo),8
19118,American Restaurant,2
19119,Italian Restaurant,2
19120,Residential Building (Apartment / Condo),8
19121,Chinese Restaurant,2
19122,Japanese Restaurant,2
19123,Factory,3
19124,Dessert Shop,2
19125,Home (private),8
19126,Asian Restaurant,2
19127,Coffee Shop,2
19128,Temple,3
19129,Home (private),8
19130,Residential Building (Apartment / Condo),8
19131,Parking,3
19132,Home (private),8
19133,Restaurant,2
19134,Grocery Store,6
19135,Asian Restaurant,2
19136,Residential Building (Apartment / Condo),8
19137,Home (private),8
19138,Grocery Store,6
19139,Salon / Barbershop,6
19140,Event Space,3
19141,Mobile Phone Shop,6
19142,Garden,6
19143,Residential Building (Apartment / Condo),8
19144,Doctor's Office,3
19145,Seafood Restaurant,2
19146,Wine Bar,4
19147,Candy Store,6
19148,Pizza Place,2
19149,Eastern European Restaurant,2
19150,Other Great Outdoors,5
19151,Music Venue,0
19152,Fast Food Restaurant,2
19153,College Theater,1
19154,Residential Building (Apartment / Condo),8
19155,Soup Place,2
19156,Bakery,2
19157,-1,-1
19158,Residential Building (Apartment / Condo),8
19159,Home (private),8
19160,Meeting Room,3
19161,Food Court,6
19162,Japanese Restaurant,2
19163,Chinese Restaurant,2
19164,Spa,6
19165,Music Store,6
19166,Residential Building (Apartment / Condo),8
19167,Restaurant,2
19168,Music Venue,0
19169,-1,-1
19170,Parking,3
19171,Home (private),8
19172,Parking,3
19173,Home (private),8
19174,Bakery,2
19175,Laundry Service,6
19176,Grocery Store,6
19177,-1,-1
19178,Burger Joint,2
19179,Deli / Bodega,2
19180,Malaysian Restaurant,2
19181,Bus Station,7
19182,Boutique,6
19183,Home (private),8
19184,Grocery Store,6
19185,College Theater,1
19186,Non-Profit,3
19187,Furniture / Home Store,6
19188,Boutique,6
19189,Chinese Restaurant,2
19190,Salon / Barbershop,6
19191,Shoe Store,6
19192,Office,3
19193,Park,5
19194,Building,8
19195,Pool,5
19196,Chinese Restaurant,2
19197,Vegetarian / Vegan Restaurant,2
19198,Electronics Store,6
19199,Home (private),8
19200,Chinese Restaurant,2
19201,Candy Store,6
19202,Clothing Store,6
19203,Coffee Shop,2
19204,Bar,4
19205,Seafood Restaurant,2
19206,Bakery,2
19207,Snack Place,2
19208,Residential Building (Apartment / Condo),8
19209,High School,3
19210,Home (private),8
19211,Coffee Shop,2
19212,College Stadium,1
19213,Home (private),8
19214,Music School,3
19215,Japanese Restaurant,2
19216,Housing Development,8
19217,Electronics Store,6
19218,Fast Food Restaurant,2
19219,General College & University,1
19220,Office,3
19221,Office,3
19222,Dim Sum Restaurant,2
19223,Resort,7
19224,Housing Development,8
19225,Grocery Store,6
19226,Clothing Store,6
19227,Home (private),8
19228,Temple,3
19229,Electronics Store,6
19230,-1,-1
19231,Sporting Goods Shop,6
19232,Building,8
19233,Government Building,3
19234,Home (private),8
19235,Pool,5
19236,Doctor's Office,3
19237,cafe,2
19238,Indian Restaurant,2
19239,-1,-1
19240,Residential Building (Apartment / Condo),8
19241,Church,3
19242,cafe,2
19243,Clothing Store,6
19244,Cocktail Bar,4
19245,Tea Room,2
19246,Other Great Outdoors,5
19247,Thai Restaurant,2
19248,Coffee Shop,2
19249,Public Art,0
19250,Residential Building (Apartment / Condo),8
19251,-1,-1
19252,Post Office,3
19253,Grocery Store,6
19254,Parking,3
19255,Bakery,2
19256,Athletics & Sports,5
19257,Frozen Yogurt,2
19258,Factory,3
19259,Parking,3
19260,Office,3
19261,Jewelry Store,6
19262,Home (private),8
19263,Bus Line,7
19264,Bus Line,7
19265,Temple,3
19266,Accessories Store,6
19267,Camera Store,6
19268,Event Space,3
19269,Home (private),8
19270,Cemetery,5
19271,College Academic Building,1
19272,Housing Development,8
19273,Breakfast Spot,2
19274,Asian Restaurant,2
19275,Chinese Restaurant,2
19276,Convenience Store,6
19277,Dentist's Office,3
19278,Building,8
19279,Other Great Outdoors,5
19280,Residential Building (Apartment / Condo),8
19281,Sandwich Place,2
19282,Ramen / Noodle House,2
19283,Beach,5
19284,Community College,1
19285,Train Station,7
19286,Other Event,3
19287,Coffee Shop,2
19288,Doctor's Office,3
19289,General Entertainment,0
19290,Movie Theater,0
19291,French Restaurant,2
19292,Home (private),8
19293,Bar,4
19294,Water Park,0
19295,Home (private),8
19296,Arepa Restaurant,2
19297,-1,-1
19298,-1,-1
19299,Residential Building (Apartment / Condo),8
19300,Italian Restaurant,2
19301,Residential Building (Apartment / Condo),8
19302,-1,-1
19303,-1,-1
19304,Salon / Barbershop,6
19305,Bus Line,7
19306,College Auditorium,1
19307,Bank,6
19308,Hotel,7
19309,Turkish Restaurant,2
19310,Steakhouse,2
19311,Residential Building (Apartment / Condo),8
19312,Bus Line,7
19313,Nightclub,4
19314,College Library,1
19315,Pool,5
19316,Sporting Goods Shop,6
19317,Cosmetics Shop,6
19318,Pizza Place,2
19319,Convention,3
19320,Food Court,6
19321,Toy / Game Store,6
19322,Event Space,3
19323,Residential Building (Apartment / Condo),8
19324,Bar,4
19325,Road,7
19326,Nightclub,4
19327,Coffee Shop,2
19328,Park,5
19329,Building,8
19330,Airport Gate,7
19331,Home (private),8
19332,Gas Station / Garage,6
19333,Chinese Restaurant,2
19334,cafe,2
19335,Fire Station,3
19336,Gym / Fitness Center,6
19337,-1,-1
19338,Gay Bar,4
19339,BBQ Joint,2
19340,-1,-1
19341,Accessories Store,6
19342,General Travel,7
19343,Gay Bar,4
19344,Airport Terminal,7
19345,Campaign Office,3
19346,Bridge,5
19347,Lounge,4
19348,Residential Building (Apartment / Condo),8
19349,Office,3
19350,Korean Restaurant,2
19351,Home (private),8
19352,Residential Building (Apartment / Condo),8
19353,Dessert Shop,2
19354,Public Art,0
19355,Campground,5
19356,Chinese Restaurant,2
19357,Home (private),8
19358,Nursery School,3
19359,Food Court,6
19360,Bus Line,7
19361,General College & University,1
19362,Smoke Shop,6
19363,Military Base,3
19364,Home (private),8
19365,Housing Development,8
19366,Housing Development,8
19367,Food Court,6
19368,Building,8
19369,Bus Line,7
19370,Office,3
19371,Restaurant,2
19372,Women's Store,6
19373,Vegetarian / Vegan Restaurant,2
19374,-1,-1
19375,Parking,3
19376,Asian Restaurant,2
19377,Bus Station,7
19378,Park,5
19379,Fried Chicken Joint,2
19380,Korean Restaurant,2
19381,Women's Store,6
19382,Sushi Restaurant,2
19383,Building,8
19384,Diner,2
19385,Optical Shop,3
19386,Fast Food Restaurant,2
19387,Home (private),8
19388,Cosmetics Shop,6
19389,Track Stadium,0
19390,Residential Building (Apartment / Condo),8
19391,Government Building,3
19392,Italian Restaurant,2
19393,American Restaurant,2
19394,Miscellaneous Shop,6
19395,Road,7
19396,Bookstore,6
19397,Coffee Shop,2
19398,Park,5
19399,Coffee Shop,2
19400,Residential Building (Apartment / Condo),8
19401,Cocktail Bar,4
19402,Korean Restaurant,2
19403,Office,3
19404,Other Event,3
19405,Food Court,6
19406,Pool,5
19407,-1,-1
19408,Casino,0
19409,Pizza Place,2
19410,Bike Shop,6
19411,Ramen / Noodle House,2
19412,Coffee Shop,2
19413,Farm,5
19414,Home (private),8
19415,Asian Restaurant,2
19416,Residential Building (Apartment / Condo),8
19417,Sushi Restaurant,2
19418,Office,3
19419,College Cafeteria,1
19420,Office,3
19421,Bagel Shop,2
19422,cafe,2
19423,Road,7
19424,Student Center,1
19425,Convenience Store,6
19426,Ice Cream Shop,2
19427,Sandwich Place,2
19428,Home (private),8
19429,Residential Building (Apartment / Condo),8
19430,Gym,6
19431,Housing Development,8
19432,Home (private),8
19433,Factory,3
19434,Toy / Game Store,6
19435,Drugstore / Pharmacy,6
19436,Coffee Shop,2
19437,Video Store,6
19438,Fried Chicken Joint,2
19439,Ramen / Noodle House,2
19440,Thai Restaurant,2
19441,-1,-1
19442,Asian Restaurant,2
19443,Field,5
19444,Asian Restaurant,2
19445,Government Building,3
19446,Food Court,6
19447,Tea Room,2
19448,Cosmetics Shop,6
19449,Sandwich Place,2
19450,Asian Restaurant,2
19451,Ramen / Noodle House,2
19452,Food & Drink Shop,6
19453,Food Court,6
19454,Home (private),8
19455,Arcade,0
19456,Japanese Restaurant,2
19457,College Gym,1
19458,Building,8
19459,Bike Shop,6
19460,Temple,3
19461,Event Space,3
19462,Soccer Field,5
19463,Bike Shop,6
19464,Miscellaneous Shop,6
19465,Chinese Restaurant,2
19466,Coffee Shop,2
19467,Indian Restaurant,2
19468,Food & Drink Shop,6
19469,Tea Room,2
19470,Medical Center,3
19471,Boutique,6
19472,Bus Station,7
19473,Spa,6
19474,Housing Development,8
19475,Sandwich Place,2
19476,Snack Place,2
19477,General Entertainment,0
19478,Bus Station,7
19479,Medical Center,3
19480,Coffee Shop,2
19481,Laboratory,3
19482,School,3
19483,Housing Development,8
19484,Bridal Shop,6
19485,Coffee Shop,2
19486,-1,-1
19487,Residential Building (Apartment / Condo),8
19488,-1,-1
19489,Church,3
19490,Doctor's Office,3
19491,German Restaurant,2
19492,Asian Restaurant,2
19493,Residential Building (Apartment / Condo),8
19494,Dim Sum Restaurant,2
19495,Bus Station,7
19496,Arcade,0
19497,cafe,2
19498,Airport Gate,7
19499,Bank,6
19500,Office,3
19501,Housing Development,8
19502,Sushi Restaurant,2
19503,Home (private),8
19504,Fast Food Restaurant,2
19505,Hotel,7
19506,Community College,1
19507,Basketball Court,5
19508,University,1
19509,Shop & Service,6
19510,Home (private),8
19511,University,1
