id,Year,cases
MN,1973,47.26
MO,1973,97.54
MP,1973,76.4
MR,1973,18.2
MT,1973,89.7
MU,1973,42.84
MV,1973,15.14
MW,1973,7.06
MX,1973,61.28
MY,1973,36.02
MZ,1973,7.54
NA,1973,23.14
NC,1973,53.6
NE,1973,10.36
NG,1973,24.38
NI,1973,48.02
NL,1973,62.6
NO,1973,67.08
NP,1973,4.48
NZ,1973,82.12
OM,1973,34.8
PA,1973,48.44
PE,1973,59.86
PF,1973,56.26
PG,1973,11.06
PH,1973,34.56
PK,1973,25.7
PL,1973,54.02
PR,1973,61
PT,1973,40
PW,1973,60.54
PY,1973,38.24
QA,1973,88.7
RO,1973,41.8
RS,1973,-1
RU,1973,65.14
RW,1973,3.68
SA,1973,54.46
SB,1973,9.02
SC,1973,43.42
SD,1973,17.94
SE,1973,82.02
SG,1973,100
SI,1973,40.24
SK,1973,44.22
SL,1973,25.44
SM,1973,66.82
SN,1973,32.22
SO,1973,24.38
SR,1973,48.06
ST,1973,30.76
SV,1973,40.66
SY,1973,44.38
SZ,1973,12.28
TD,1973,14
TG,1973,22.26
TH,1973,22.64
TJ,1973,36.06
TL,1973,13.92
TM,1973,47.68
TN,1973,45.96
TO,1973,20.26
TR,1973,40.24
TT,1973,11.6
TZ,1973,9.82
UA,1973,56.96
UG,1973,6.88
US,1973,73.66
UY,1973,83
UZ,1973,38.14
VC,1973,26.96
VE,1973,74.24
VI,1973,72.96
VN,1973,18.6
VU,1973,12.96
WS,1973,20.76
YE,1973,14.2
ZA,1973,47.98
ZM,1973,33.1
ZW,1973,18.9
AD,1974,85.88
AE,1974,79.22
AF,1974,12.84
AG,1974,34.12
AL,1974,32.5
AM,1974,62.86
AN,1974,78.14
AO,1974,18.28
AR,1974,80.58
AS,1974,72
AT,1974,65.3
AU,1974,85.78
AW,1974,50.52
AZ,1974,51.52
BA,1974,30.48
BB,1974,38.38
BD,1974,9.36
BE,1974,94.36
BF,1974,6.18
BG,1974,56.54
BH,1974,84.76
BI,1974,3.04
BJ,1974,20.86
BM,1974,100
BN,1974,61.94
BO,1974,41
BR,1974,60.52
BS,1974,69.34
BT,1974,7.54
BW,1974,11.08
BY,1974,49.28
BZ,1974,50.36
CA,1974,75.62
CD,1974,29.66
CF,1974,31.06
CG,1974,42.46
CH,1974,57.4
CI,1974,31.4
CL,1974,77.76
CM,1974,25.9
CN,1974,17.4
CO,1974,57.76
CR,1974,40.8
CU,1974,63.42
CV,1974,21.04
CY,1974,46
CZ,1974,68.8
DE,1974,72.54
DJ,1974,66.04
DK,1974,81.62
DM,1974,53.62
DO,1974,44.6
DZ,1974,40.14
EC,1974,41.78
EE,1974,67.06
EG,1974,43.24
ER,1974,13.32
ES,1974,68.88
ET,1974,9.32
FI,1974,56.7
FJ,1974,36.32
FM,1974,25.68
FO,1974,29.84
FR,1974,72.54
GA,1974,40.8
GB,1974,81.58
GD,1974,32.52
GE,1974,49.1
GH,1974,29.88
GL,1974,74.06
GM,1974,23.42
GN,1974,18.8
GQ,1974,27.32
GR,1974,54.74
GT,1974,36.46
GU,1974,79.26
GW,1974,15.82
GY,1974,29.88
HK,1974,89.3
HN,1974,31.46
HR,1974,44.12
HT,1974,20.28
HU,1974,61.78
ID,1974,18.86
IE,1974,53.22
IL,1974,86.12
IM,1974,53.08
IN,1974,21
IQ,1974,60.36
IR,1974,44.8
IS,1974,86.34
IT,1974,65.34
JM,1974,43.56
JO,1974,57.36
JP,1974,56.08
KE,1974,12.38
KG,1974,38.06
KH,1974,6.72
KI,1974,28.5
KM,1974,20.84
KN,1974,34.82
KP,1974,56.2
KR,1974,46.54
KW,1974,88.66
KY,1974,100
KZ,1974,52.12
LA,1974,10.8
LB,1974,65.5
LC,1974,24.94
LI,1974,18.34
LK,1974,19.5
LR,1974,29.52
LS,1974,10.36
LT,1974,54.48
LU,1974,76.72
LV,1974,63.5
LY,1974,60.18
MA,1974,37.06
MC,1974,100
MD,1974,35.38
ME,1974,30.66
MG,1974,15.86
MH,1974,59.18
MK,1974,49.9
ML,1974,15.82
MM,1974,23.68
MN,1974,47.98
MO,1974,97.72
MP,1974,78.5
MR,1974,19.4
MT,1974,89.7
MU,1974,43.12
MV,1974,16.22
MW,1974,7.38
MX,1974,62.04
MY,1974,36.86
MZ,1974,8.12
NA,1974,23.42
NC,1974,54.4
NE,1974,10.88
NG,1974,24.94
NI,1974,48.36
NL,1974,62.9
NO,1974,67.64
NP,1974,4.64
NZ,1974,82.46
OM,1974,36.5
PA,1974,48.72
PE,1974,60.68
PF,1974,56.58
PG,1974,11.48
PH,1974,35.08
PK,1974,26
PL,1974,54.66
PR,1974,61.9
PT,1974,40.4
PW,1974,60.82
PY,1974,38.62
QA,1974,88.8
RO,1974,42.3
RS,1974,-1
RU,1974,66.02
RW,1974,3.84
SA,1974,56.38
SB,1974,9.06
SC,1974,44.86
SD,1974,18.42
SE,1974,82.36
SG,1974,100
SI,1974,41.32
SK,1974,45.26
SL,1974,26.12
SM,1974,69.16
SN,1974,32.96
SO,1974,24.94
SR,1974,48.78
ST,1974,31.18
SV,1974,41.08
SY,1974,44.74
SZ,1974,13.14
TD,1974,14.8
TG,1974,22.58
TH,1974,23.22
TJ,1974,35.78
TL,1974,14.26
TM,1974,47.64
TN,1974,46.78
TO,1974,20.28
TR,1974,40.92
TT,1974,11.5
TZ,1974,10.46
UA,1974,57.68
UG,1974,6.94
US,1974,73.68
UY,1974,83.2
UZ,1974,38.62
VC,1974,26.98
VE,1974,75.02
VI,1974,74.08
VN,1974,18.7
VU,1974,13.18
WS,1974,20.88
YE,1974,14.5
ZA,1974,48.04
ZM,1974,34
ZW,1974,19.4
AD,1975,87.3
AE,1975,79.6
AF,1975,13.3
AG,1975,34.2
AL,1975,32.7
AM,1975,63.6
AN,1975,78.7
AO,1975,19.1
AR,1975,81
AS,1975,72.4
AT,1975,65.3
AU,1975,85.9
AW,1975,50.5
AZ,1975,51.9
BA,1975,31.3
BB,1975,38.6
BD,1975,9.8
BE,1975,94.5
BF,1975,6.3
BG,1975,57.6
BH,1975,85
BI,1975,3.2
BJ,1975,21.9
BM,1975,100
BN,1975,62
BO,1975,41.3
BR,1975,61.7
BS,1975,70
BT,1975,7.9
BW,1975,11.9
BY,1975,50.6
BZ,1975,50.2
CA,1975,75.6
CD,1975,29.5
CF,1975,32
CG,1975,43.3
CH,1975,57.4
CI,1975,32.2
CL,1975,78.4
CM,1975,27.3
CN,1975,17.4
CO,1975,58.5
CR,1975,41.3
CU,1975,64.2
CV,1975,21.4
CY,1975,47.3
CZ,1975,69.9
DE,1975,72.6
DJ,1975,67.1
DK,1975,82.1
DM,1975,55.3
DO,1975,45.7
DZ,1975,40.3
EC,1975,42.4
EE,1975,67.6
EG,1975,43.5
ER,1975,13.5
ES,1975,69.6
ET,1975,9.5
FI,1975,58.3
FJ,1975,36.7
FM,1975,25.9
FO,1975,30.3
FR,1975,72.9
GA,1975,43
GB,1975,82.7
GD,1975,32.6
GE,1975,49.5
GH,1975,30.1
GL,1975,74.4
GM,1975,24.4
GN,1975,19.5
GQ,1975,27.4
GR,1975,55.3
GT,1975,36.7
GU,1975,83.6
GW,1975,16
GY,1975,30
HK,1975,89.7
HN,1975,32.1
HR,1975,45.1
HT,1975,20.4
HU,1975,62.2
ID,1975,19.3
IE,1975,53.6
IL,1975,86.6
IM,1975,52.4
IN,1975,21.3
IQ,1975,61.4
IR,1975,45.7
IS,1975,86.7
IT,1975,65.6
JM,1975,44.1
JO,1975,57.7
JP,1975,56.8
KE,1975,12.9
KG,1975,38.2
KH,1975,4.4
KI,1975,29.6
KM,1975,21.2
KN,1975,35
KP,1975,56.7
KR,1975,48
KW,1975,89.4
KY,1975,100
KZ,1975,52.6
LA,1975,11.1
LB,1975,67
LC,1975,25.2
LI,1975,18.3
LK,1975,19.5
LR,1975,30.4
LS,1975,10.8
LT,1975,55.7
LU,1975,77.3
LV,1975,64.2
LY,1975,62.8
MA,1975,37.7
MC,1975,100
MD,1975,36.2
ME,1975,31.6
MG,1975,16.3
MH,1975,60.6
MK,1975,50.6
ML,1975,16.2
MM,1975,23.9
MN,1975,48.7
MO,1975,97.9
MP,1975,80.6
MR,1975,20.6
MT,1975,89.7
MU,1975,43.4
MV,1975,17.3
MW,1975,7.7
MX,1975,62.8
MY,1975,37.7
MZ,1975,8.7
NA,1975,23.7
NC,1975,55.2
NE,1975,11.4
NG,1975,25.5
NI,1975,48.7
NL,1975,63.2
NO,1975,68.2
NP,1975,4.8
NZ,1975,82.8
OM,1975,38.2
PA,1975,49
PE,1975,61.5
PF,1975,56.9
PG,1975,11.9
PH,1975,35.6
PK,1975,26.3
PL,1975,55.3
PR,1975,62.8
PT,1975,40.8
PW,1975,61.1
PY,1975,39
QA,1975,88.9
RO,1975,42.8
RS,1975,-1
RU,1975,66.9
RW,1975,4
SA,1975,58.3
SB,1975,9.1
SC,1975,46.3
SD,1975,18.9
SE,1975,82.7
SG,1975,100
SI,1975,42.4
SK,1975,46.3
SL,1975,26.8
SM,1975,71.5
SN,1975,33.7
SO,1975,25.5
SR,1975,49.5
ST,1975,31.6
SV,1975,41.5
SY,1975,45.1
SZ,1975,14
TD,1975,15.6
TG,1975,22.9
TH,1975,23.8
TJ,1975,35.5
TL,1975,14.6
TM,1975,47.6
TN,1975,47.6
TO,1975,20.3
TR,1975,41.6
TT,1975,11.4
TZ,1975,11.1
UA,1975,58.4
UG,1975,7
US,1975,73.7
UY,1975,83.4
UZ,1975,39.1
VC,1975,27
VE,1975,75.8
VI,1975,75.2
VN,1975,18.8
VU,1975,13.4
WS,1975,21
YE,1975,14.8
ZA,1975,48.1
ZM,1975,34.9
ZW,1975,19.9
AD,1976,88.26
AE,1976,79.82
AF,1976,13.78
AG,1976,34.28
AL,1976,32.92
AM,1976,64.08
AN,1976,79.2
AO,1976,20.14
AR,1976,81.38
AS,1976,72.78
AT,1976,65.32
AU,1976,85.88
AW,1976,50.5
AZ,1976,52.08
BA,1976,32.14
BB,1976,38.8
BD,1976,10.82
BE,1976,94.68
BF,1976,6.8
BG,1976,58.5
BH,1976,85.22
BI,1976,3.42
BJ,1976,22.98
BM,1976,100
BN,1976,61.58
BO,1976,42.14
BR,1976,62.84
BS,1976,70.62
BT,1976,8.34
BW,1976,12.82
BY,1976,51.78
BZ,1976,50.04
CA,1976,75.62
CD,1976,29.34
CF,1976,32.38
CG,1976,44.22
CH,1976,57.34
CI,1976,33.14
CL,1976,78.96
CM,1976,28.22
CN,1976,17.84
CO,1976,59.22
CR,1976,41.66
CU,1976,64.98
CV,1976,21.82
CY,1976,49.56
CZ,1976,70.96
DE,1976,72.64
DJ,1976,68.1
DK,1976,82.42
DM,1976,56.92
DO,1976,46.82
DZ,1976,40.94
EC,1976,43.32
EE,1976,68.02
EG,1976,43.58
ER,1976,13.68
ES,1976,70.24
ET,1976,9.68
FI,1976,58.6
FJ,1976,36.92
FM,1976,26
FO,1976,30.48
FR,1976,72.98
GA,1976,45.34
GB,1976,83.74
GD,1976,32.66
GE,1976,49.92
GH,1976,30.32
GL,1976,74.74
GM,1976,25.2
GN,1976,20.32
GQ,1976,27.5
GR,1976,55.78
GT,1976,36.84
GU,1976,85.64
GW,1976,16.32
GY,1976,30.1
HK,1976,90.06
HN,1976,32.66
HR,1976,46.1
HT,1976,20.42
HU,1976,62.6
ID,1976,19.86
IE,1976,53.94
IL,1976,87
IM,1976,52.28
IN,1976,21.66
IQ,1976,62.22
IR,1976,46.5
IS,1976,87.02
IT,1976,65.8
JM,1976,44.64
JO,1976,58.14
JP,1976,57.36
KE,1976,13.46
KG,1976,38.28
KH,1976,5.32
KI,1976,30.14
KM,1976,21.6
KN,1976,35.18
KP,1976,56.74
KR,1976,49.74
KW,1976,90.48
KY,1976,100
KZ,1976,52.9
LA,1976,11.36
LB,1976,68.34
LC,1976,25.46
LI,1976,18.3
LK,1976,19.36
LR,1976,31.36
LS,1976,10.94
LT,1976,56.8
LU,1976,77.84
LV,1976,64.78
LY,1976,64.26
MA,1976,38.4
MC,1976,100
MD,1976,37.04
ME,1976,32.64
MG,1976,16.74
MH,1976,60.14
MK,1976,51.18
ML,1976,16.66
MM,1976,23.92
MN,1976,49.38
MO,1976,98.02
MP,1976,81.84
MR,1976,21.96
MT,1976,89.72
MU,1976,43.2
MV,1976,18.3
MW,1976,7.98
MX,1976,63.5
MY,1976,38.56
MZ,1976,9.58
NA,1976,23.98
NC,1976,55.64
NE,1976,11.8
NG,1976,26.12
NI,1976,48.94
NL,1976,63.5
NO,1976,68.66
NP,1976,5.06
NZ,1976,82.92
OM,1976,40.08
PA,1976,49.28
PE,1976,62.12
PF,1976,57
PG,1976,12.12
PH,1976,35.98
PK,1976,26.66
PL,1976,55.86
PR,1976,63.62
PT,1976,41.2
PW,1976,61.38
PY,1976,39.54
QA,1976,89
RO,1976,43.46
RS,1976,-1
RU,1976,67.48
RW,1976,4.14
SA,1976,59.82
SB,1976,9.4
SC,1976,46.92
SD,1976,19.12
SE,1976,82.78
SG,1976,100
SI,1976,43.52
SK,1976,47.36
SL,1976,27.26
SM,1976,73.44
SN,1976,34.12
SO,1976,25.76
SR,1976,50.6
ST,1976,31.98
SV,1976,42.02
SY,1976,45.42
SZ,1976,14.76
TD,1976,16.24
TG,1976,23.26
TH,1976,24.4
TJ,1976,35.26
TL,1976,14.98
TM,1976,47.5
TN,1976,48.2
TO,1976,20.48
TR,1976,42.04
TT,1976,11.3
TZ,1976,11.8
UA,1976,59.06
UG,1976,7.1
US,1976,73.7
UY,1976,83.8
UZ,1976,39.44
VC,1976,27.04
VE,1976,76.48
VI,1976,76.18
VN,1976,18.88
VU,1976,13.66
WS,1976,21.04
YE,1976,15.14
ZA,1976,48.16
ZM,1976,35.88
ZW,1976,20.4
AD,1977,89.22
AE,1977,80.04
AF,1977,14.26
AG,1977,34.36
AL,1977,33.14
AM,1977,64.56
AN,1977,79.7
AO,1977,21.18
AR,1977,81.76
AS,1977,73.16
AT,1977,65.34
AU,1977,85.86
AW,1977,50.5
AZ,1977,52.26
BA,1977,32.98
BB,1977,39
BD,1977,11.84
BE,1977,94.86
BF,1977,7.3
BG,1977,59.4
BH,1977,85.44
BI,1977,3.64
BJ,1977,24.06
BM,1977,100
BN,1977,61.16
BO,1977,42.98
BR,1977,63.98
BS,1977,71.24
BT,1977,8.78
BW,1977,13.74
BY,1977,52.96
BZ,1977,49.88
CA,1977,75.64
CD,1977,29.18
CF,1977,32.76
CG,1977,45.14
CH,1977,57.28
CI,1977,34.08
CL,1977,79.52
CM,1977,29.14
CN,1977,18.28
CO,1977,59.94
CR,1977,42.02
CU,1977,65.76
CV,1977,22.24
CY,1977,51.82
CZ,1977,72.02
DE,1977,72.68
DJ,1977,69.1
DK,1977,82.74
DM,1977,58.54
DO,1977,47.94
DZ,1977,41.58
EC,1977,44.24
EE,1977,68.44
EG,1977,43.66
ER,1977,13.86
ES,1977,70.88
ET,1977,9.86
FI,1977,58.9
FJ,1977,37.14
FM,1977,26.1
FO,1977,30.66
FR,1977,73.06
GA,1977,47.68
GB,1977,84.78
GD,1977,32.72
GE,1977,50.34
GH,1977,30.54
GL,1977,75.08
GM,1977,26
GN,1977,21.14
GQ,1977,27.6
GR,1977,56.26
GT,1977,36.98
GU,1977,87.68
GW,1977,16.64
GY,1977,30.2
HK,1977,90.42
HN,1977,33.22
HR,1977,47.1
HT,1977,20.44
HU,1977,63
ID,1977,20.42
IE,1977,54.28
IL,1977,87.4
IM,1977,52.16
IN,1977,22.02
IQ,1977,63.04
IR,1977,47.3
IS,1977,87.34
IT,1977,66
JM,1977,45.18
JO,1977,58.58
JP,1977,57.92
KE,1977,14.02
KG,1977,38.36
KH,1977,6.24
KI,1977,30.68
KM,1977,22
KN,1977,35.36
KP,1977,56.78
KR,1977,51.48
KW,1977,91.56
KY,1977,100
KZ,1977,53.2
LA,1977,11.62
LB,1977,69.68
LC,1977,25.72
LI,1977,18.3
LK,1977,19.22
LR,1977,32.32
LS,1977,11.08
LT,1977,57.9
LU,1977,78.38
LV,1977,65.36
LY,1977,65.72
MA,1977,39.1
MC,1977,100
MD,1977,37.88
ME,1977,33.68
MG,1977,17.18
MH,1977,59.68
MK,1977,51.76
ML,1977,17.12
MM,1977,23.94
MN,1977,50.06
MO,1977,98.14
MP,1977,83.08
MR,1977,23.32
MT,1977,89.74
MU,1977,43
MV,1977,19.3
MW,1977,8.26
MX,1977,64.2
MY,1977,39.42
MZ,1977,10.46
NA,1977,24.26
NC,1977,56.08
NE,1977,12.2
NG,1977,26.74
NI,1977,49.18
NL,1977,63.8
NO,1977,69.12
NP,1977,5.32
NZ,1977,83.04
OM,1977,41.96
PA,1977,49.56
PE,1977,62.74
PF,1977,57.1
PG,1977,12.34
PH,1977,36.36
PK,1977,27.02
PL,1977,56.42
PR,1977,64.44
PT,1977,41.6
PW,1977,61.66
PY,1977,40.08
QA,1977,89.1
RO,1977,44.12
RS,1977,-1
RU,1977,68.06
RW,1977,4.28
SA,1977,61.34
SB,1977,9.7
SC,1977,47.54
SD,1977,19.34
SE,1977,82.86
SG,1977,100
SI,1977,44.64
SK,1977,48.42
SL,1977,27.72
SM,1977,75.38
SN,1977,34.54
SO,1977,26.02
SR,1977,51.7
ST,1977,32.36
SV,1977,42.54
SY,1977,45.74
SZ,1977,15.52
TD,1977,16.88
TG,1977,23.62
TH,1977,25
TJ,1977,35.02
TL,1977,15.36
TM,1977,47.4
TN,1977,48.8
TO,1977,20.66
TR,1977,42.48
TT,1977,11.2
TZ,1977,12.5
UA,1977,59.72
UG,1977,7.2
US,1977,73.7
UY,1977,84.2
UZ,1977,39.78
VC,1977,27.08
VE,1977,77.16
VI,1977,77.16
VN,1977,18.96
VU,1977,13.92
WS,1977,21.08
YE,1977,15.48
ZA,1977,48.22
ZM,1977,36.86
ZW,1977,20.9
AD,1978,90.18
AE,1978,80.26
AF,1978,14.74
AG,1978,34.44
AL,1978,33.36
AM,1978,65.04
AN,1978,80.2
AO,1978,22.22
AR,1978,82.14
AS,1978,73.54
AT,1978,65.36
AU,1978,85.84
AW,1978,50.5
AZ,1978,52.44
BA,1978,33.82
BB,1978,39.2
BD,1978,12.86
BE,1978,95.04
BF,1978,7.8
BG,1978,60.3
BH,1978,85.66
BI,1978,3.86
BJ,1978,25.14
BM,1978,100
BN,1978,60.74
BO,1978,43.82
BR,1978,65.12
BS,1978,71.86
BT,1978,9.22
BW,1978,14.66
BY,1978,54.14
BZ,1978,49.72
CA,1978,75.66
CD,1978,29.02
CF,1978,33.14
CG,1978,46.06
CH,1978,57.22
CI,1978,35.02
CL,1978,80.08
CM,1978,30.06
CN,1978,18.72
CO,1978,60.66
CR,1978,42.38
CU,1978,66.54
CV,1978,22.66
CY,1978,54.08
CZ,1978,73.08
DE,1978,72.72
DJ,1978,70.1
DK,1978,83.06
DM,1978,60.16
DO,1978,49.06
DZ,1978,42.22
EC,1978,45.16
EE,1978,68.86
EG,1978,43.74
ER,1978,14.04
ES,1978,71.52
ET,1978,10.04
FI,1978,59.2
FJ,1978,37.36
FM,1978,26.2
FO,1978,30.84
FR,1978,73.14
GA,1978,50.02
GB,1978,85.82
GD,1978,32.78
GE,1978,50.76
GH,1978,30.76
GL,1978,75.42
GM,1978,26.8
GN,1978,21.96
GQ,1978,27.7
GR,1978,56.74
GT,1978,37.12
GU,1978,89.72
GW,1978,16.96
GY,1978,30.3
HK,1978,90.78
HN,1978,33.78
HR,1978,48.1
HT,1978,20.46
HU,1978,63.4
ID,1978,20.98
IE,1978,54.62
IL,1978,87.8
IM,1978,52.04
IN,1978,22.38
IQ,1978,63.86
IR,1978,48.1
IS,1978,87.66
IT,1978,66.2
JM,1978,45.72
JO,1978,59.02
JP,1978,58.48
KE,1978,14.58
KG,1978,38.44
KH,1978,7.16
KI,1978,31.22
KM,1978,22.4
KN,1978,35.54
KP,1978,56.82
KR,1978,53.22
KW,1978,92.64
KY,1978,100
KZ,1978,53.5
LA,1978,11.88
LB,1978,71.02
LC,1978,25.98
LI,1978,18.3
LK,1978,19.08
LR,1978,33.28
LS,1978,11.22
LT,1978,59
LU,1978,78.92
LV,1978,65.94
LY,1978,67.18
MA,1978,39.8
MC,1978,100
MD,1978,38.72
ME,1978,34.72
MG,1978,17.62
MH,1978,59.22
MK,1978,52.34
ML,1978,17.58
MM,1978,23.96
MN,1978,50.74
MO,1978,98.26
MP,1978,84.32
MR,1978,24.68
MT,1978,89.76
MU,1978,42.8
MV,1978,20.3
MW,1978,8.54
MX,1978,64.9
MY,1978,40.28
MZ,1978,11.34
NA,1978,24.54
NC,1978,56.52
NE,1978,12.6
NG,1978,27.36
NI,1978,49.42
NL,1978,64.1
NO,1978,69.58
NP,1978,5.58
NZ,1978,83.16
OM,1978,43.84
PA,1978,49.84
PE,1978,63.36
PF,1978,57.2
PG,1978,12.56
PH,1978,36.74
PK,1978,27.38
PL,1978,56.98
PR,1978,65.26
PT,1978,42
PW,1978,61.94
PY,1978,40.62
QA,1978,89.2
RO,1978,44.78
RS,1978,-1
RU,1978,68.64
RW,1978,4.42
SA,1978,62.86
SB,1978,10
SC,1978,48.16
SD,1978,19.56
SE,1978,82.94
SG,1978,100
SI,1978,45.76
SK,1978,49.48
SL,1978,28.18
SM,1978,77.32
SN,1978,34.96
SO,1978,26.28
SR,1978,52.8
ST,1978,32.74
SV,1978,43.06
SY,1978,46.06
SZ,1978,16.28
TD,1978,17.52
TG,1978,23.98
TH,1978,25.6
TJ,1978,34.78
TL,1978,15.74
TM,1978,47.3
TN,1978,49.4
TO,1978,20.84
TR,1978,42.92
TT,1978,11.1
TZ,1978,13.2
UA,1978,60.38
UG,1978,7.3
US,1978,73.7
UY,1978,84.6
UZ,1978,40.12
VC,1978,27.12
VE,1978,77.84
VI,1978,78.14
VN,1978,19.04
VU,1978,14.18
WS,1978,21.12
YE,1978,15.82
ZA,1978,48.28
ZM,1978,37.84
ZW,1978,21.4
AD,1979,91.14
AE,1979,80.48
AF,1979,15.22
AG,1979,34.52
AL,1979,33.58
AM,1979,65.52
AN,1979,80.7
AO,1979,23.26
AR,1979,82.52
AS,1979,73.92
AT,1979,65.38
AU,1979,85.82
AW,1979,50.5
AZ,1979,52.62
BA,1979,34.66
BB,1979,39.4
BD,1979,13.88
BE,1979,95.22
BF,1979,8.3
BG,1979,61.2
BH,1979,85.88
BI,1979,4.08
BJ,1979,26.22
BM,1979,100
BN,1979,60.32
BO,1979,44.66
BR,1979,66.26
BS,1979,72.48
BT,1979,9.66
BW,1979,15.58
BY,1979,55.32
BZ,1979,49.56
CA,1979,75.68
CD,1979,28.86
CF,1979,33.52
CG,1979,46.98
CH,1979,57.16
CI,1979,35.96
CL,1979,80.64
CM,1979,30.98
CN,1979,19.16
CO,1979,61.38
CR,1979,42.74
CU,1979,67.32
CV,1979,23.08
CY,1979,56.34
CZ,1979,74.14
DE,1979,72.76
DJ,1979,71.1
DK,1979,83.38
DM,1979,61.78
DO,1979,50.18
DZ,1979,42.86
EC,1979,46.08
EE,1979,69.28
EG,1979,43.82
ER,1979,14.22
ES,1979,72.16
ET,1979,10.22
FI,1979,59.5
FJ,1979,37.58
FM,1979,26.3
FO,1979,31.02
FR,1979,73.22
GA,1979,52.36
GB,1979,86.86
GD,1979,32.84
GE,1979,51.18
GH,1979,30.98
GL,1979,75.76
GM,1979,27.6
GN,1979,22.78
GQ,1979,27.8
GR,1979,57.22
GT,1979,37.26
GU,1979,91.76
GW,1979,17.28
GY,1979,30.4
HK,1979,91.14
HN,1979,34.34
HR,1979,49.1
HT,1979,20.48
HU,1979,63.8
ID,1979,21.54
IE,1979,54.96
IL,1979,88.2
IM,1979,51.92
IN,1979,22.74
IQ,1979,64.68
IR,1979,48.9
IS,1979,87.98
IT,1979,66.4
JM,1979,46.26
JO,1979,59.46
JP,1979,59.04
KE,1979,15.14
KG,1979,38.52
KH,1979,8.08
KI,1979,31.76
KM,1979,22.8
KN,1979,35.72
KP,1979,56.86
KR,1979,54.96
KW,1979,93.72
KY,1979,100
KZ,1979,53.8
LA,1979,12.14
LB,1979,72.36
LC,1979,26.24
LI,1979,18.3
LK,1979,18.94
LR,1979,34.24
LS,1979,11.36
LT,1979,60.1
LU,1979,79.46
LV,1979,66.52
LY,1979,68.64
MA,1979,40.5
MC,1979,100
MD,1979,39.56
ME,1979,35.76
MG,1979,18.06
MH,1979,58.76
MK,1979,52.92
ML,1979,18.04
MM,1979,23.98
MN,1979,51.42
MO,1979,98.38
MP,1979,85.56
MR,1979,26.04
MT,1979,89.78
MU,1979,42.6
MV,1979,21.3
MW,1979,8.82
MX,1979,65.6
MY,1979,41.14
MZ,1979,12.22
NA,1979,24.82
NC,1979,56.96
NE,1979,13
NG,1979,27.98
NI,1979,49.66
NL,1979,64.4
NO,1979,70.04
NP,1979,5.84
NZ,1979,83.28
OM,1979,45.72
PA,1979,50.12
PE,1979,63.98
PF,1979,57.3
PG,1979,12.78
PH,1979,37.12
PK,1979,27.74
PL,1979,57.54
PR,1979,66.08
PT,1979,42.4
PW,1979,62.22
PY,1979,41.16
QA,1979,89.3
RO,1979,45.44
RS,1979,-1
RU,1979,69.22
RW,1979,4.56
SA,1979,64.38
SB,1979,10.3
SC,1979,48.78
SD,1979,19.78
SE,1979,83.02
SG,1979,100
SI,1979,46.88
SK,1979,50.54
SL,1979,28.64
SM,1979,79.26
SN,1979,35.38
SO,1979,26.54
SR,1979,53.9
ST,1979,33.12
SV,1979,43.58
SY,1979,46.38
SZ,1979,17.04
TD,1979,18.16
TG,1979,24.34
TH,1979,26.2
TJ,1979,34.54
TL,1979,16.12
TM,1979,47.2
TN,1979,50
TO,1979,21.02
TR,1979,43.36
TT,1979,11
TZ,1979,13.9
UA,1979,61.04
UG,1979,7.4
US,1979,73.7
UY,1979,85
UZ,1979,40.46
VC,1979,27.16
VE,1979,78.52
VI,1979,79.12
VN,1979,19.12
VU,1979,14.44
WS,1979,21.16
YE,1979,16.16
ZA,1979,48.34
ZM,1979,38.82
ZW,1979,21.9
AD,1980,92.1
AE,1980,80.7
AF,1980,15.7
AG,1980,34.6
AL,1980,33.8
AM,1980,66
AN,1980,81.2
AO,1980,24.3
AR,1980,82.9
AS,1980,74.3
AT,1980,65.4
AU,1980,85.8
AW,1980,50.5
AZ,1980,52.8
BA,1980,35.5
BB,1980,39.6
BD,1980,14.9
BE,1980,95.4
BF,1980,8.8
BG,1980,62.1
BH,1980,86.1
BI,1980,4.3
BJ,1980,27.3
BM,1980,100
BN,1980,59.9
BO,1980,45.5
BR,1980,67.4
BS,1980,73.1
BT,1980,10.1
BW,1980,16.5
BY,1980,56.5
BZ,1980,49.4
CA,1980,75.7
CD,1980,28.7
CF,1980,33.9
CG,1980,47.9
CH,1980,57.1
CI,1980,36.9
CL,1980,81.2
CM,1980,31.9
CN,1980,19.6
CO,1980,62.1
CR,1980,43.1
CU,1980,68.1
CV,1980,23.5
CY,1980,58.6
CZ,1980,75.2
DE,1980,72.8
DJ,1980,72.1
DK,1980,83.7
DM,1980,63.4
DO,1980,51.3
DZ,1980,43.5
EC,1980,47
EE,1980,69.7
EG,1980,43.9
ER,1980,14.4
ES,1980,72.8
ET,1980,10.4
FI,1980,59.8
FJ,1980,37.8
FM,1980,26.4
FO,1980,31.2
FR,1980,73.3
GA,1980,54.7
GB,1980,87.9
GD,1980,32.9
GE,1980,51.6
GH,1980,31.2
GL,1980,76.1
GM,1980,28.4
GN,1980,23.6
GQ,1980,27.9
GR,1980,57.7
GT,1980,37.4
GU,1980,93.8
GW,1980,17.6
GY,1980,30.5
HK,1980,91.5
HN,1980,34.9
HR,1980,50.1
HT,1980,20.5
HU,1980,64.2
ID,1980,22.1
IE,1980,55.3
IL,1980,88.6
