CU,20.1019133,20.1189048,20.112788,20.0965243,20.0884736,20.0988159,20.1339578,20.1900193,20.2618143,20.3389071,20.4183213,20.2563785,20.0474906,19.8561832,19.6963643,19.5758524,19.4947568,19.4470681,19.4287387,19.4330783,19.4542694,19.4932104,19.5964253,19.7129679,19.8122633,19.8808139,19.9130182,19.9149353,19.9025766,19.8970318,19.9145943,19.8915434,19.8233759,19.7744029,19.7392814,19.713741,19.6981203,19.6933929,19.6976123,19.7080287,19.7227847,19.7367277,19.7537898,19.730726,19.6466965,19.5379477,19.4159029,19.3000399,19.1960899,19.0982562
CZ,10.4755076,10.4644793,10.480159,10.5145692,10.5612672,10.6167178,10.6780672,10.7398001,10.8009267,10.8588881,11.0100256,11.0709375,11.1241519,11.1583687,11.1708292,11.1906859,11.244616,11.2965025,11.3523595,11.413145,11.5183053,11.5375195,11.5392652,11.5477881,11.5620035,11.5772908,11.6005029,11.6226517,11.6437621,11.6670816,11.6961305,11.7631584,11.7084416,11.6495983,11.5999807,11.5617559,11.5358895,11.5045273,11.471311,11.4412039,11.4086905,11.430849,11.440106,11.4251165,11.4032809,11.3695736,11.3220355,11.2428586,11.1425418,11.0750555
DK,28.0376992,28.1981345,28.3590273,28.5226302,28.6956144,28.8580916,28.7200917,28.4872494,28.3337991,28.2051319,27.9980118,27.1876889,26.0911058,25.0370769,24.0586323,23.1554546,22.5666075,22.2573506,21.9479036,21.6556576,21.3963108,21.2104061,21.0793474,20.9491201,20.8113459,20.6587212,20.5087288,20.3858007,20.2753606,20.1928697,20.1418288,20.0834304,20.0388395,20.0043554,20.0215562,20.0526205,20.0612885,20.1038375,20.1343331,20.1577106,20.1810301,20.2062079,20.2862908,20.4520032,20.61534,20.7764692,20.9142931,21.0422969,21.1409014,21.2267623
DO,10.9674736,11.3005744,11.6368467,11.9867209,12.3536616,12.736564,13.1403183,13.5651462,14.0139062,14.484542,14.9386642,15.3671971,15.8194654,16.2936332,16.7954693,17.3253865,17.8865249,18.4751197,19.0940474,19.7396757,20.4122257,21.107177,21.3634623,21.2486582,21.1410565,21.0400632,20.9474852,20.8624369,20.7848718,20.7126052,20.646864,20.5866651,20.5332239,20.4874374,20.4576857,20.4423988,20.4413738,20.4517655,20.472626,20.5002142,20.5327532,20.5683352,20.6090634,20.6544961,20.7098022,20.7787072,20.8624469,20.960636,21.0716558,21.1931021
EC,17.4692784,17.8644412,18.2644337,18.578365,18.8340681,19.0899203,19.3499556,19.6134738,19.8826605,20.1550235,20.4348991,20.7221351,21.0183909,21.319449,21.6302839,21.9764987,22.3320508,22.6941762,23.0684534,23.4552322,23.85756,24.2725141,24.7056407,24.9386734,25.0329668,25.1365162,25.2539544,25.3856458,25.5332126,25.693952,25.8720983,25.9932787,26.0835183,26.1951068,26.33813,26.5164161,26.7321906,26.9804832,27.2611088,27.5686231,27.9003688,28.2521553,28.7228256,29.2827945,29.8680298,30.4602631,31.0425449,31.5966409,32.1034855,32.5489214
EG,18.6486821,18.979209,19.3515845,19.7380554,20.1404072,20.5556639,20.9540334,21.0184647,21.0929882,21.1798597,21.2837808,21.4040149,21.5377878,21.6766953,21.8155454,21.947648,22.0729824,22.1475825,22.184016,22.2042762,22.2071541,22.1921943,22.1646308,22.1252645,22.0767631,22.0200332,21.9566371,21.7443317,21.4569548,21.1997266,20.982407,20.8059933,20.6640893,20.5453913,20.4379989,20.3323866,20.2272874,20.087587,19.9274889,19.7686932,19.6111959,19.4534764,19.2964868,19.1413104,18.9900745,18.8432744,18.7021957,18.566556,18.4387949,18.3214966
SV,11.2192155,11.408395,11.5904542,11.7699803,11.9559453,12.1520895,12.3635479,12.5895574,12.830761,13.0833786,13.3496485,13.6280759,13.7188913,13.821397,13.9401143,14.0764221,14.2309227,14.4016853,14.5921964,14.8036955,15.0378186,15.2930566,15.5701555,15.8653847,16.1751874,16.4938157,16.8245276,17.1665124,17.5142951,17.8572618,18.192965,18.5167273,18.8342293,19.0236285,19.1950296,19.4039635,19.6554611,19.943986,20.2676411,20.6186712,20.9918664,21.3851023,21.8011212,22.234331,22.6790625,23.1277791,23.5796947,24.0331659,24.4740467,24.8896569
ET,2.302302,2.3134081,2.3229398,2.3311613,2.3386422,2.3454587,2.3524981,2.3597424,2.4135155,2.4666241,2.5191435,2.569654,2.6193601,2.6721982,2.7345492,2.8099674,2.9010938,3.0052384,3.1162535,3.2235156,3.3190564,3.3989851,3.4661833,3.5241543,3.5742636,3.5965307,3.6201557,3.6438794,3.6673041,3.6887413,3.7083655,3.7260771,3.743369,3.7617424,3.7842744,3.7629425,3.7284872,3.6987863,3.6729419,3.6493231,3.6269596,3.6053827,3.5850009,3.5653224,3.5460727,3.5267268,3.5075072,3.4883993,3.4709612,3.4568805
FI,10.1171986,10.2104461,10.2643732,10.3144815,10.3791822,10.4694785,10.5562323,10.6253582,10.7046899,10.8404412,11.0138515,11.2186092,11.4923491,11.767081,12.0518226,12.3569094,12.6838553,13.0240346,13.3711551,13.7334103,14.0972803,14.3009167,14.4085975,14.5115733,14.6250512,14.7573439,15.1037414,15.6704845,16.2496869,16.8724305,17.4744083,17.8441364,17.9796906,18.1304974,18.2868933,18.4594753,18.6668098,18.9094981,19.1621192,19.4209342,19.6902449,19.8851178,20.0051076,20.1267383,20.2388107,20.3403099,20.4431108,20.5468809,20.6431514,20.73494
FR,22.0169174,22.2160258,22.2197902,22.1723858,22.2809398,22.4130522,22.5680905,22.7363486,22.8490594,22.8127887,22.7554952,22.6892236,22.6381482,22.6029395,22.6018338,22.6187423,22.6000586,22.5705673,22.5438381,22.5180502,22.4745026,22.4198996,22.393427,22.4410375,22.5014996,22.5606507,22.6203416,22.6758835,22.7250752,22.6543784,22.6689257,22.6684218,22.6596503,22.6659498,22.6867235,22.7112855,22.7365767,22.7618764,22.7844669,22.8139685,22.8673417,22.9116824,22.9148497,22.8619484,22.882977,22.9098977,22.8901308,22.8350416,22.8753347,22.9178823
