CL,38.1886495,38.0559288,37.7420604,37.4483235,37.1913283,36.9761291,36.8503729,36.7673388,36.7236683,36.7080858,36.7596877,37.0315344,37.3305385,37.6553509,38.0167134,38.4152621,38.893658,39.401607,39.9307039,40.4605981,40.9795317,41.6189469,42.1216857,42.0912993,42.0502761,42.0005898,42.0200661,42.0351505,42.0427572,42.0338367,42.0098785,41.9284941,41.7858065,41.4258508,41.099209,40.8185642,40.5492926,40.3225923,40.1333958,39.9708705,39.8280765,39.6834696,39.558306,39.4484348,39.3507709,39.2605696,39.2050414,39.1562244,39.1150233,39.0743128
CN,6.3895412,6.2342371,5.974224,5.634171,5.3225419,5.1068565,4.9449845,4.7630358,4.5858728,4.4097968,4.2395022,4.067037,3.9128249,3.7711612,3.6424673,3.5287198,3.3414585,3.1720321,3.1458938,3.1218289,3.1021772,3.046647,2.9898602,2.9314335,2.8809204,2.8322941,2.7602132,2.6904962,2.6257836,2.5674353,2.5150767,2.5405294,2.5720624,2.607572,2.6461815,2.6883757,2.7274868,2.7695083,2.8161616,2.868202,2.9255497,2.9318031,2.915464,2.9023168,2.8918138,2.8828766,2.877809,2.8581685,2.8232332,2.7898341
CO,17.6130319,17.8578047,18.1196946,18.3983364,18.6970707,18.8031359,19.0779779,19.3666114,19.6775516,20.0146361,20.3881984,20.8073299,21.2639798,21.7461607,21.813833,21.6840304,21.5616553,21.4390451,21.3210718,21.2102836,21.1098232,21.0237569,20.9468593,20.8785417,20.8198706,20.7684502,20.7785462,20.7972674,20.82501,20.8594058,20.9030805,20.9858573,21.0777642,21.1756258,21.2733885,21.3738675,21.5177203,21.6663926,21.8233098,21.9887212,22.1642955,22.3540133,22.5542595,22.763529,22.9818253,23.2058651,23.4383528,23.6790311,23.9299763,24.1897847
CD,12.9079025,13.4039868,13.9363711,14.4993811,15.0888095,15.6946174,16.2729123,16.8731771,17.1662818,17.2734678,17.403674,18.1393428,18.9147447,19.7228475,20.5646472,21.4359304,22.3370736,23.2650563,24.2334068,25.2506143,26.3263333,27.4367711,28.6027467,29.7663161,30.3412724,31.0913565,31.7694425,32.4848517,33.2406965,34.0359208,34.6384906,34.8374974,35.0709956,35.3385151,35.6417437,35.9810544,36.1546611,36.3645147,36.5780155,36.7917773,37.0428142,37.1084856,37.2145509,37.3601368,37.5449232,37.4708283,37.2587862,37.0836506,36.9359592,36.8000397
CG,38.6872323,39.3018152,39.9585938,40.6553414,41.3676616,42.0841113,42.7927949,43.5140846,44.2526668,44.9976975,45.7621648,46.45053,47.1618009,47.8817842,48.5231249,49.0241952,49.4494916,49.8815566,50.337527,50.8184827,51.3334456,51.9369024,52.5793101,53.2583762,53.9801956,53.9472494,53.6941214,53.4718444,53.2796263,53.1056784,52.9575401,52.8203137,52.7053169,52.6481561,52.7086059,52.911608,53.3215575,53.9344869,54.605016,55.2235922,55.720933,56.0575057,56.2765829,56.4488382,56.6757326,56.9960787,56.9201216,56.9165006,56.9172272,56.8518357
CR,50.219109,50.2404277,50.2552993,50.2972392,50.4171204,50.6125839,50.4731384,50.4142269,50.4389007,50.5361477,50.7099044,51.0884184,51.5321453,51.9380319,51.9353514,51.8884056,51.9675325,51.99737,51.9971908,51.9813018,51.9648458,51.7756428,51.5917522,51.4177844,51.2534809,50.9460128,50.0997723,49.3072371,48.5706898,47.8835469,47.2505628,46.6720841,46.1452687,45.6474725,45.1657322,44.6879444,44.5115977,44.4596808,44.4281886,44.4392178,44.5115522,44.714659,44.9755123,45.2964053,45.6836787,46.1321163,46.6676703,47.2693635,47.8883247,48.4687448
CI,31.4649961,30.5650214,29.7990672,29.1509666,29.4994993,29.944925,31.2472528,32.6294184,34.0882113,35.5940495,37.1545763,38.6892338,40.2919579,41.9478411,43.6809717,45.3149639,45.9407806,46.5978367,47.3183722,45.8676208,44.5324484,44.0651009,43.6479661,43.2889614,43.001642,42.782458,42.6417201,42.5678984,42.4718002,42.2237214,41.9883263,41.6997121,41.4339317,41.1956851,41.0051794,40.8695411,40.7075667,40.5902443,40.535924,40.432129,40.331092,40.0903356,39.9263235,39.8077667,39.7004326,39.5747571,39.4302202,39.1160902,38.7965991,38.4759038
CU,34.4210845,34.3443237,34.2287066,34.0965801,33.9791502,33.8934501,33.8385846,33.8191278,33.8260673,33.8417755,33.8612293,33.1636845,32.4078413,31.6988876,31.0570235,30.4919819,30.0011647,29.5727921,29.1985854,28.8667236,28.5672091,28.3909269,28.3103515,28.2501689,28.166425,28.0406402,27.8893812,27.6981019,27.4897467,27.2935964,27.1315999,27.0338997,26.8755096,26.7438503,26.6315183,26.5326259,26.4191527,26.3210277,26.2354985,26.1587851,26.0883395,26.1067827,26.1293516,26.0988439,25.9876938,25.8438462,25.6756188,25.5156529,25.3715171,25.2355394
CZ,17.6058952,17.4407988,17.3225768,17.2369987,17.1727922,17.1237384,17.0903765,17.0581323,17.0254204,16.988248,17.096313,16.9021946,16.7029308,16.4820808,16.2366703,16.0095649,15.8464149,15.6852298,15.5341536,15.3940451,15.3168954,15.3342896,15.3284607,15.3316359,15.3423613,15.354497,15.3934486,15.4310299,15.4672716,15.5064881,15.553365,15.6674992,15.6195859,15.5660052,15.5245994,15.4983323,15.4885734,15.4713923,15.4516582,15.436055,15.4171493,15.4679959,15.5014986,15.5021934,15.4935882,15.4688077,15.40413,15.2964063,15.1599209,15.0318072
DK,38.0430111,37.9211061,37.8019559,37.6884649,37.5892251,37.4780411,37.0390659,36.4846945,36.0389202,35.6305355,35.1292494,33.9083174,32.3470193,30.856639,29.4763934,28.2039641,27.380014,26.9003513,26.4241556,25.9722447,25.5630953,25.2986714,25.1004375,24.9038517,24.6989626,24.4771578,24.2764308,24.1080897,23.9548212,23.834832,23.7521566,23.6721244,23.6084348,23.5567067,23.5658618,23.5913182,23.5959639,23.6404486,23.670742,23.6926546,23.714489,23.6995166,23.7488771,23.8981108,24.0440167,24.1868093,24.2737849,24.348874,24.3895956,24.4298914
